,Unnamed: 0,기준년코드,기준분기코드,행정동코드,행정동코드명,총직장인구수,남성직장연구수,여성직장인구수,연령대10직장인구수,연령대20직장인구수,연령대30직장인구수,연령대40직장인구수,연령대50직장인구수,연령대60이상직장인구수,남성연령대10직장인구수,남성연령대20직장인구수,남성연령대30직장인구수,남성연령대40직장인구수,남성연령대50직장인구수,남성연령대60이상직장인구수,여성연령대10직장인구수,여성연령대20직장인구수,여성연령대30직장인구수,여성연령대40직장인구수,여성연령대50직장인구수,여성연령대60이상직장인구수
3742,3742,2016,2,11650600,방배1동,11553,5985,5568,37,2619,3783,2761,1417,936,13,946,2163,1559,690,614,24,1673,1620,1202,727,322
3743,3743,2016,2,11650610,방배2동,21537,15570,5967,40,1887,3735,6774,7192,1909,24,884,2530,5144,5507,1481,16,1003,1205,1630,1685,428
3744,3744,2016,2,11650620,방배3동,9827,6138,3689,45,1722,2758,2204,1653,1445,11,713,1660,1530,1112,1112,34,1009,1098,674,541,333
3745,3745,2016,2,11650621,방배4동,12324,6515,5809,50,2339,3448,3207,2075,1205,12,837,1962,1746,1125,833,38,1502,1486,1461,950,372
3746,3746,2016,2,11650651,양재1동,34878,20255,14623,127,5979,10506,8708,5626,3932,57,2636,6394,5267,3350,2551,70,3343,4112,3441,2276,1381
3747,3747,2016,2,11650652,양재2동,120399,99092,21307,417,14440,29247,36554,35741,4000,188,9620,23564,30819,32036,2865,229,4820,5683,5735,3705,1135
3748,3748,2016,2,11650660,내곡동,5871,3839,2032,14,719,1625,1537,1309,667,10,288,1035,1074,979,453,4,431,590,463,330,214
3749,3749,2016,2,11680510,신사동,23852,11007,12845,127,6982,7906,4790,2460,1587,40,2037,3959,2664,1276,1031,87,4945,3947,2126,1184,556
3750,3750,2016,2,11680521,논현1동,41964,22278,19686,162,10631,14342,9024,4831,2974,72,3499,7962,5810,2829,2106,90,7132,6380,3214,2002,868
3751,3751,2016,2,11680531,논현2동,64003,35210,28793,231,14648,22070,14255,7513,5286,64,4781,12087,9501,5193,3584,167,9867,9983,4754,2320,1702
3752,3752,2016,2,11680545,압구정동,33227,14418,18809,311,10127,10961,6236,3441,2151,98,3185,5131,3229,1613,1162,213,6942,5830,3007,1828,989
3753,3753,2016,2,11680565,청담동,44213,21302,22911,187,12219,15541,9283,4307,2676,31,3537,7735,5673,2584,1742,156,8682,7806,3610,1723,934
3754,3754,2016,2,11680580,삼성1동,88131,53819,34312,391,20582,31788,18991,10374,6005,169,9159,20236,13814,6560,3881,222,11423,11552,5177,3814,2124
3755,3755,2016,2,11680590,삼성2동,54261,26841,27420,212,15396,16873,11250,7194,3336,84,5560,9746,6100,3306,2045,128,9836,7127,5150,3888,1291
3756,3756,2016,2,11680600,대치1동,3386,1469,1917,35,616,946,820,601,368,7,149,352,413,296,252,28,467,594,407,305,116
3757,3757,2016,2,11680610,대치2동,60207,35827,24380,255,11952,20128,14509,8292,5071,75,4492,12739,10147,5133,3241,180,7460,7389,4362,3159,1830
3758,3758,2016,2,11680630,대치4동,30144,17747,12397,184,5894,10697,7887,3665,1817,23,2274,6466,5259,2482,1243,161,3620,4231,2628,1183,574
3759,3759,2016,2,11680640,역삼1동,181528,106058,75470,886,38248,60574,44711,25142,11967,459,15304,37087,31003,14971,7234,427,22944,23487,13708,10171,4733
3760,3760,2016,2,11680650,역삼2동,47663,26474,21189,261,11656,14640,10986,6398,3722,101,4286,8392,7195,4114,2386,160,7370,6248,3791,2284,1336
3761,3761,2016,2,11680655,도곡1동,21386,8789,12597,162,4053,5553,7029,3431,1158,82,1656,2693,2194,1361,803,80,2397,2860,4835,2070,355
3762,3762,2016,2,11680656,도곡2동,19143,10970,8173,72,3374,5801,4476,2607,2813,36,1326,3299,3111,1699,1499,36,2048,2502,1365,908,1314
3763,3763,2016,2,11680660,개포1동,1210,737,473,3,151,323,247,246,240,1,63,185,134,161,193,2,88,138,113,85,47
3764,3764,2016,2,11680670,개포2동,2568,1266,1302,10,253,464,654,765,422,5,70,188,327,404,272,5,183,276,327,361,150
3765,3765,2016,2,11680690,개포4동,10202,6337,3865,30,1313,2605,2715,2075,1464,18,595,1688,1732,1245,1059,12,718,917,983,830,405
3766,3766,2016,2,11680700,세곡동,4034,1976,2058,2,515,898,985,1003,631,0,155,403,409,541,468,2,360,495,576,462,163
3767,3767,2016,2,11680720,일원본동,7465,1909,5556,17,2170,3013,1432,647,186,1,313,704,462,291,138,16,1857,2309,970,356,48
3768,3768,2016,2,11680730,일원1동,3218,1852,1366,4,383,669,688,813,661,2,197,395,418,463,377,2,186,274,270,350,284
3769,3769,2016,2,11680740,일원2동,12887,10076,2811,100,3760,4142,2523,1719,643,70,3032,3453,1924,1214,383,30,728,689,599,505,260
3770,3770,2016,2,11680750,수서동,18088,8877,9211,67,2809,5519,4840,3026,1827,33,1043,2710,2211,1502,1378,34,1766,2809,2629,1524,449
3771,3771,2016,2,11710510,풍납1동,1359,622,737,2,121,296,382,340,218,0,38,121,156,169,138,2,83,175,226,171,80
3772,3772,2016,2,11710520,풍납2동,13018,4192,8826,10,3191,4539,3234,1529,515,3,574,1181,1229,829,376,7,2617,3358,2005,700,139
3773,3773,2016,2,11710531,거여1동,3759,2737,1022,18,955,1035,864,543,344,15,818,800,601,293,210,3,137,235,263,250,134
3774,3774,2016,2,11710532,거여2동,2205,814,1391,0,268,404,605,609,319,0,79,180,227,183,145,0,189,224,378,426,174
3775,3775,2016,2,11710540,마천1동,1081,502,579,2,118,193,324,265,179,1,38,83,138,140,102,1,80,110,186,125,77
3776,3776,2016,2,11710550,마천2동,3123,1722,1401,2,312,659,831,891,428,2,134,380,452,466,288,0,178,279,379,425,140
3777,3777,2016,2,11710561,방이1동,6376,3890,2486,17,740,1388,1390,1275,1566,4,272,777,819,794,1224,13,468,611,571,481,342
3778,3778,2016,2,11710562,방이2동,18069,10281,7788,54,2490,4723,4502,3867,2433,34,1265,3002,2596,1879,1505,20,1225,1721,1906,1988,928
3779,3779,2016,2,11710566,오륜동,3105,1811,1294,5,382,872,819,807,220,2,160,480,490,508,171,3,222,392,329,299,49
3780,3780,2016,2,11710570,오금동,13277,8054,5223,26,1162,2647,2684,2679,4079,13,511,1690,1666,1482,2692,13,651,957,1018,1197,1387
3781,3781,2016,2,11710580,송파1동,7082,4282,2800,29,976,1679,1737,1534,1127,19,501,1077,1065,878,742,10,475,602,672,656,385
3782,3782,2016,2,11710590,송파2동,5438,2716,2722,30,1144,1618,1232,1007,407,11,381,882,721,445,276,19,763,736,511,562,131
3783,3783,2016,2,11710600,석촌동,10379,6150,4229,33,1911,2888,2409,1821,1317,15,765,1911,1523,1049,887,18,1146,977,886,772,430
3784,3784,2016,2,11710610,삼전동,7583,4735,2848,14,890,1676,1778,1613,1612,7,387,1066,1052,891,1332,7,503,610,726,722,280
3785,3785,2016,2,11710620,가락본동,27417,16324,11093,89,4234,7183,6882,5487,3542,48,1910,4324,4433,3169,2440,41,2324,2859,2449,2318,1102
3786,3786,2016,2,11710631,가락1동,9121,6540,2581,11,499,1708,2759,2616,1528,3,357,1377,2058,1676,1069,8,142,331,701,940,459
3787,3787,2016,2,11710632,가락2동,7786,4335,3451,40,1026,1971,2096,1728,925,23,460,1166,1141,870,675,17,566,805,955,858,250
3788,3788,2016,2,11710641,문정1동,5391,3356,2035,14,617,1246,1442,1092,980,3,281,764,935,656,717,11,336,482,507,436,263
3789,3789,2016,2,11710642,문정2동,11532,7650,3882,55,1620,3333,3159,2108,1257,27,808,2282,2179,1384,970,28,812,1051,980,724,287
3790,3790,2016,2,11710646,장지동,8557,5710,2847,18,712,1523,2262,2324,1718,7,326,928,1472,1655,1322,11,386,595,790,669,396
3791,3791,2016,2,11710647,위례동,1573,1124,449,2,72,232,492,622,153,2,21,114,353,502,132,0,51,118,139,120,21
3792,3792,2016,2,11710650,잠실본동,13780,7765,6015,38,2309,3431,3306,2653,2043,14,869,1892,2000,1613,1377,24,1440,1539,1306,1040,666
3793,3793,2016,2,11710670,잠실2동,3223,1808,1415,7,532,925,900,638,221,2,265,524,509,341,167,5,267,401,391,297,54
3794,3794,2016,2,11710680,잠실3동,4531,1953,2578,101,1540,889,974,760,267,24,594,414,408,396,117,77,946,475,566,364,150
3795,3795,2016,2,11710690,잠실4동,1187,568,619,2,149,229,349,315,143,1,33,96,144,184,110,1,116,133,205,131,33
3796,3796,2016,2,11710710,잠실6동,62701,34087,28614,166,11044,19302,19397,10821,1971,89,5349,13104,10326,3919,1300,77,5695,6198,9071,6902,671
3797,3797,2016,2,11710720,잠실7동,629,290,339,0,49,141,159,182,98,0,14,65,65,83,63,0,35,76,94,99,35
3798,3798,2016,2,11740515,강일동,13223,10444,2779,4,2053,5296,3096,2021,753,2,1312,4281,2506,1684,659,2,741,1015,590,337,94
3799,3799,2016,2,11740520,상일동,3345,1425,1920,4,557,997,755,732,300,4,127,347,338,400,209,0,430,650,417,332,91
3800,3800,2016,2,11740530,명일1동,2919,1154,1765,4,351,489,700,761,614,3,102,221,289,251,288,1,249,268,411,510,326
3801,3801,2016,2,11740540,명일2동,2270,1037,1233,0,288,513,564,610,295,0,73,224,241,308,191,0,215,289,323,302,104
3802,3802,2016,2,11740550,고덕1동,1195,506,689,3,140,261,321,289,181,1,38,108,141,123,95,2,102,153,180,166,86
3803,3803,2016,2,11740560,고덕2동,1277,607,670,0,90,232,334,444,177,0,29,106,141,224,107,0,61,126,193,220,70
3804,3804,2016,2,11740570,암사1동,2171,1099,1072,3,246,468,576,515,363,1,93,233,284,265,223,2,153,235,292,250,140
3805,3805,2016,2,11740580,암사2동,2466,1055,1411,7,376,545,654,623,261,3,135,229,263,243,182,4,241,316,391,380,79
3806,3806,2016,2,11740590,암사3동,1087,478,609,3,144,264,273,316,87,2,39,115,100,160,62,1,105,149,173,156,25
3807,3807,2016,2,11740600,천호1동,2743,1279,1464,11,314,599,673,675,471,4,92,300,318,302,263,7,222,299,355,373,208
3808,3808,2016,2,11740610,천호2동,7599,3876,3723,25,1122,1817,1817,1609,1209,11,421,950,952,761,781,14,701,867,865,848,428
3809,3809,2016,2,11740620,천호3동,4035,2290,1745,7,484,982,970,899,693,1,176,596,581,504,432,6,308,386,389,395,261
3810,3810,2016,2,11740640,성내1동,13411,8313,5098,19,1620,3444,3561,3038,1729,8,704,2034,2168,2093,1306,11,916,1410,1393,945,423
3811,3811,2016,2,11740650,성내2동,3488,1843,1645,8,541,787,818,791,543,1,230,406,425,402,379,7,311,381,393,389,164
3812,3812,2016,2,11740660,성내3동,6010,3374,2636,15,813,1590,1427,1207,958,7,359,961,846,633,568,8,454,629,581,574,390
3813,3813,2016,2,11740685,길동,9825,5151,4674,8,1503,2461,2386,2001,1466,4,519,1297,1364,995,972,4,984,1164,1022,1006,494
3814,3814,2016,2,11740690,둔촌1동,880,517,363,0,73,150,199,223,235,0,34,67,88,121,207,0,39,83,111,102,28
3815,3815,2016,2,11740700,둔촌2동,6180,2965,3215,10,1095,1759,1499,1237,580,3,326,848,724,682,382,7,769,911,775,555,198
3816,3816,2016,3,11110515,청운효자동,6346,3868,2478,10,1245,2252,1511,997,331,5,602,1504,955,589,213,5,643,748,556,408,118
3817,3817,2016,3,11110530,사직동,71013,42823,28190,104,11193,22614,19340,11788,5974,20,3936,12940,14078,8336,3513,84,7257,9674,5262,3452,2461
3818,3818,2016,3,11110540,삼청동,3887,2113,1774,7,668,1204,1026,741,241,5,227,662,639,449,131,2,441,542,387,292,110
3819,3819,2016,3,11110550,부암동,2998,1514,1484,4,627,797,797,545,228,2,169,406,510,287,140,2,458,391,287,258,88
3820,3820,2016,3,11110560,평창동,2358,1093,1265,2,296,575,565,574,346,1,92,250,301,256,193,1,204,325,264,318,153
3821,3821,2016,3,11110570,무악동,591,197,394,0,121,152,149,95,74,0,11,36,56,39,55,0,110,116,93,56,19
3822,3822,2016,3,11110580,교남동,4002,1532,2470,4,1029,1314,835,547,273,1,173,436,408,320,194,3,856,878,427,227,79
3823,3823,2016,3,11110600,가회동,18135,15039,3096,15,2772,7052,5105,2488,703,11,1853,5768,4584,2241,582,4,919,1284,521,247,121
3824,3824,2016,3,11110615,종로1.2.3.4가동,137256,83235,54021,1123,22678,44677,39175,22120,7483,509,9326,25238,26732,16226,5204,614,13352,19439,12443,5894,2279
3825,3825,2016,3,11110630,종로5.6가동,21683,14333,7350,332,3731,6751,5879,3584,1406,116,1804,4624,4294,2530,965,216,1927,2127,1585,1054,441
3826,3826,2016,3,11110640,이화동,16232,5966,10266,47,3981,5726,3512,2269,697,11,944,1828,1569,1149,465,36,3037,3898,1943,1120,232
3827,3827,2016,3,11110650,혜화동,4827,2569,2258,11,722,1290,1231,963,610,7,239,628,716,580,399,4,483,662,515,383,211
3828,3828,2016,3,11110670,창신1동,2693,1176,1517,7,383,743,755,488,317,3,129,324,297,227,196,4,254,419,458,261,121
3829,3829,2016,3,11110680,창신2동,567,215,352,0,58,108,140,171,90,0,7,48,57,66,37,0,51,60,83,105,53
3830,3830,2016,3,11110690,창신3동,390,196,194,0,32,82,95,124,57,0,11,26,42,71,46,0,21,56,53,53,11
3831,3831,2016,3,11110700,숭인1동,635,297,338,0,83,134,174,166,78,0,33,61,77,81,45,0,50,73,97,85,33
3832,3832,2016,3,11110710,숭인2동,2933,1592,1341,5,378,653,693,642,562,0,155,364,378,334,361,5,223,289,315,308,201
3833,3833,2016,3,11140520,소공동,138445,80652,57793,536,30114,46895,38931,18855,3114,151,10226,25266,27489,15202,2318,385,19888,21629,11442,3653,796
3834,3834,2016,3,11140540,회현동,65918,40216,25702,208,11644,23572,18558,9712,2224,55,5790,13630,12046,7082,1613,153,5854,9942,6512,2630,611
3835,3835,2016,3,11140550,명동,170538,87317,83221,724,33099,60549,47734,22850,5582,159,10762,26179,28782,17578,3857,565,22337,34370,18952,5272,1725
3836,3836,2016,3,11140570,필동,22922,11163,11759,114,3924,6346,6413,4351,1774,33,1149,3320,3403,2145,1113,81,2775,3026,3010,2206,661
3837,3837,2016,3,11140580,장충동,10613,5803,4810,16,2469,3355,2857,1455,461,8,897,1923,1765,886,324,8,1572,1432,1092,569,137
3838,3838,2016,3,11140590,광희동,43637,22503,21134,944,11935,11821,9771,6722,2444,456,5232,6848,5356,3118,1493,488,6703,4973,4415,3604,951
3839,3839,2016,3,11140605,을지로동,19967,12952,7015,78,2319,5040,5778,4283,2469,33,1021,3094,3930,3016,1858,45,1298,1946,1848,1267,611
3840,3840,2016,3,11140615,신당동,12532,6961,5571,29,2599,4363,2899,1768,874,11,1296,2350,1711,1064,529,18,1303,2013,1188,704,345
3841,3841,2016,3,11140625,다산동,8298,3703,4595,41,2402,1961,1537,1471,886,20,847,1007,840,603,386,21,1555,954,697,868,500
3842,3842,2016,3,11140635,약수동,2609,1141,1468,10,420,686,623,498,372,3,104,316,290,209,219,7,316,370,333,289,153
3843,3843,2016,3,11140645,청구동,3192,1993,1199,2,583,963,757,459,428,2,261,663,501,273,293,0,322,300,256,186,135
3844,3844,2016,3,11140650,신당5동,1555,727,828,5,191,387,438,343,191,1,52,167,219,164,124,4,139,220,219,179,67
3845,3845,2016,3,11140665,동화동,2560,1266,1294,16,657,700,572,451,164,2,219,402,310,222,111,14,438,298,262,229,53
3846,3846,2016,3,11140670,황학동,4005,2429,1576,10,553,830,877,982,753,1,250,533,601,554,490,9,303,297,276,428,263
3847,3847,2016,3,11140680,중림동,7346,4216,3130,13,1291,2094,1824,1274,850,4,458,1037,1180,899,638,9,833,1057,644,375,212
3848,3848,2016,3,11170510,후암동,4095,1538,2557,4,443,673,963,1398,614,2,139,356,437,392,212,2,304,317,526,1006,402
3849,3849,2016,3,11170520,용산2가동,3015,2028,987,4,171,848,1152,686,154,1,66,500,866,502,93,3,105,348,286,184,61
3850,3850,2016,3,11170530,남영동,26491,14950,11541,688,7962,7951,5458,3100,1332,276,3458,4797,3667,1936,816,412,4504,3154,1791,1164,516
3851,3851,2016,3,11170555,청파동,8122,4293,3829,12,1159,2071,1828,1711,1341,11,335,940,1001,932,1074,1,824,1131,827,779,267
3852,3852,2016,3,11170560,원효로1동,13746,7164,6582,73,3102,5180,3354,1320,717,48,1258,2738,1815,846,459,25,1844,2442,1539,474,258
3853,3853,2016,3,11170570,원효로2동,6273,4325,1948,31,627,1662,1388,1331,1234,21,336,1216,1026,879,847,10,291,446,362,452,387
3854,3854,2016,3,11170580,효창동,2185,1172,1013,3,250,575,554,543,260,1,73,295,333,299,171,2,177,280,221,244,89
3855,3855,2016,3,11170590,용문동,933,506,427,2,114,264,275,184,94,1,44,153,156,97,55,1,70,111,119,87,39
3856,3856,2016,3,11170625,한강로동,56964,34890,22074,265,11243,18674,15627,7988,3167,150,4981,11237,10649,5687,2186,115,6262,7437,4978,2301,981
3857,3857,2016,3,11170630,이촌1동,2014,934,1080,5,285,472,488,396,368,1,92,177,216,183,265,4,193,295,272,213,103
3858,3858,2016,3,11170640,이촌2동,326,191,135,0,30,77,70,83,66,0,11,51,44,42,43,0,19,26,26,41,23
3859,3859,2016,3,11170650,이태원1동,5376,3162,2214,14,1095,1490,1098,999,680,9,576,886,587,652,452,5,519,604,511,347,228
3860,3860,2016,3,11170660,이태원2동,2747,1605,1142,7,561,857,586,371,365,2,296,522,361,200,224,5,265,335,225,171,141
3861,3861,2016,3,11170685,한남동,14935,7970,6965,53,3461,5299,3323,1725,1074,31,1324,2937,2049,990,639,22,2137,2362,1274,735,435
3862,3862,2016,3,11170690,서빙고동,4797,2635,2162,32,860,1549,1265,701,390,2,287,790,743,492,321,30,573,759,522,209,69
3863,3863,2016,3,11170700,보광동,887,507,380,0,74,196,231,230,156,0,24,103,134,136,110,0,50,93,97,94,46
3864,3864,2016,3,11200520,왕십리2동,1088,484,604,4,147,251,285,242,159,4,38,89,123,123,107,0,109,162,162,119,52
3865,3865,2016,3,11200535,왕십리도선동,8066,3924,4142,27,1380,2091,2217,1529,822,9,466,1096,1065,791,497,18,914,995,1152,738,325
3866,3866,2016,3,11200540,마장동,10311,7000,3311,21,945,2311,2782,2908,1344,11,514,1580,1956,2012,927,10,431,731,826,896,417
3867,3867,2016,3,11200550,사근동,7316,3576,3740,7,1388,1851,2058,1511,501,3,372,822,1046,946,387,4,1016,1029,1012,565,114
3868,3868,2016,3,11200560,행당1동,5552,3115,2437,24,729,1305,1404,1405,685,11,246,575,777,1000,506,13,483,730,627,405,179
3869,3869,2016,3,11200570,행당2동,870,261,609,1,82,224,245,199,119,1,12,56,58,67,67,0,70,168,187,132,52
3870,3870,2016,3,11200580,응봉동,428,163,265,0,47,92,107,107,75,0,10,30,28,37,58,0,37,62,79,70,17
3871,3871,2016,3,11200590,금호1가동,879,398,481,1,137,237,205,176,123,1,31,95,93,87,91,0,106,142,112,89,32
3872,3872,2016,3,11200615,금호2.3가동,997,380,617,1,150,224,219,247,156,0,30,94,83,83,90,1,120,130,136,164,66
3873,3873,2016,3,11200620,금호4가동,795,297,498,1,97,203,195,194,105,1,23,76,69,69,59,0,74,127,126,125,46
3874,3874,2016,3,11200645,옥수동,1882,845,1037,9,328,486,489,357,213,1,95,199,227,174,149,8,233,287,262,183,64
3875,3875,2016,3,11200650,성수1가1동,5280,3348,1932,6,677,1364,1429,1288,516,3,302,846,913,873,411,3,375,518,516,415,105
3876,3876,2016,3,11200660,성수1가2동,16029,9830,6199,123,3716,5025,3407,2370,1388,39,1592,3179,2316,1649,1055,84,2124,1846,1091,721,333
3877,3877,2016,3,11200670,성수2가1동,47292,20919,26373,225,7948,12660,16091,9283,1085,155,4647,8242,5238,1894,743,70,3301,4418,10853,7389,342
3878,3878,2016,3,11200690,성수2가3동,40218,24478,15740,166,7520,11558,10456,6872,3646,94,3431,7462,6461,4257,2773,72,4089,4096,3995,2615,873
3879,3879,2016,3,11200720,송정동,1735,1044,691,6,259,496,469,314,191,2,130,295,246,225,146,4,129,201,223,89,45
3880,3880,2016,3,11200790,용답동,18466,13343,5123,68,1650,3758,6789,4197,2004,30,902,2816,5597,2818,1180,38,748,942,1192,1379,824
3881,3881,2016,3,11215710,화양동,5814,2564,3250,31,1389,1780,1110,894,610,11,431,799,542,396,385,20,958,981,568,498,225
3882,3882,2016,3,11215730,군자동,6156,3393,2763,21,1250,1557,1617,1232,479,13,492,937,935,682,334,8,758,620,682,550,145
3883,3883,2016,3,11215740,중곡1동,4376,2655,1721,5,492,932,1065,879,1003,3,183,513,619,535,802,2,309,419,446,344,201
3884,3884,2016,3,11215750,중곡2동,3904,1926,1978,3,482,838,1015,976,590,2,193,425,489,479,338,1,289,413,526,497,252
3885,3885,2016,3,11215760,중곡3동,1938,1012,926,6,225,394,488,520,305,3,74,212,237,294,192,3,151,182,251,226,113
3886,3886,2016,3,11215770,중곡4동,2821,1487,1334,4,299,634,772,760,352,2,97,281,402,446,259,2,202,353,370,314,93
3887,3887,2016,3,11215780,능동,3203,1637,1566,12,533,911,774,627,346,4,189,469,442,297,236,8,344,442,332,330,110
3888,3888,2016,3,11215810,광장동,7950,4232,3718,48,1381,2356,2008,1506,651,21,464,1233,1211,823,480,27,917,1123,797,683,171
3889,3889,2016,3,11215820,자양1동,9300,5728,3572,11,1179,1975,2327,2338,1470,9,400,968,1451,1736,1164,2,779,1007,876,602,306
3890,3890,2016,3,11215830,자양2동,7272,5026,2246,8,650,1734,2508,1848,524,7,366,1191,1873,1228,361,1,284,543,635,620,163
3891,3891,2016,3,11215840,자양3동,3067,1435,1632,12,412,745,752,691,455,6,150,360,347,301,271,6,262,385,405,390,184
3892,3892,2016,3,11215847,자양4동,2784,1604,1180,7,440,686,713,560,378,4,195,425,397,302,281,3,245,261,316,258,97
3893,3893,2016,3,11215850,구의1동,4519,2850,1669,10,566,1147,1234,1061,501,5,246,747,799,714,339,5,320,400,435,347,162
3894,3894,2016,3,11215860,구의2동,3442,1929,1513,31,437,705,883,849,537,9,185,365,500,504,366,22,252,340,383,345,171
3895,3895,2016,3,11215870,구의3동,13443,7903,5540,48,1491,3011,3502,3237,2154,23,729,1937,2173,1717,1324,25,762,1074,1329,1520,830
3896,3896,2016,3,11230536,용신동,25953,14356,11597,103,3931,6880,6897,5004,3138,31,1501,3982,3854,3016,1972,72,2430,2898,3043,1988,1166
3897,3897,2016,3,11230545,제기동,5692,3243,2449,22,681,1198,1490,1366,935,4,274,703,888,761,613,18,407,495,602,605,322
3898,3898,2016,3,11230560,전농1동,2682,1330,1352,20,377,555,746,625,359,7,149,285,409,290,190,13,228,270,337,335,169
3899,3899,2016,3,11230570,전농2동,3374,1730,1644,2,364,887,940,833,348,0,93,357,478,530,272,2,271,530,462,303,76
3900,3900,2016,3,11230600,답십리1동,6063,3485,2578,22,1078,1505,1545,1160,753,8,616,979,819,557,506,14,462,526,726,603,247
3901,3901,2016,3,11230610,답십리2동,3468,2060,1408,5,375,773,961,799,555,3,164,480,599,472,342,2,211,293,362,327,213
3902,3902,2016,3,11230650,장안1동,13861,8191,5670,42,1844,3183,3367,3049,2376,15,786,1785,2050,1882,1673,27,1058,1398,1317,1167,703
3903,3903,2016,3,11230660,장안2동,6584,3344,3240,22,990,1509,1749,1515,799,5,389,806,893,753,498,17,601,703,856,762,301
3904,3904,2016,3,11230705,청량리동,5337,3112,2225,14,776,1408,1272,1152,715,3,309,811,780,717,492,11,467,597,492,435,223
3905,3905,2016,3,11230710,회기동,3812,1390,2422,11,820,1289,873,656,163,6,213,521,325,251,74,5,607,768,548,405,89
3906,3906,2016,3,11230720,휘경1동,1527,838,689,2,206,322,367,306,324,0,82,184,205,163,204,2,124,138,162,143,120
3907,3907,2016,3,11230730,휘경2동,4176,1670,2506,13,775,1052,1076,885,375,2,186,432,485,378,187,11,589,620,591,507,188
3908,3908,2016,3,11230740,이문1동,5335,2847,2488,6,633,1345,1575,1246,530,0,163,549,925,819,391,6,470,796,650,427,139
3909,3909,2016,3,11230750,이문2동,917,455,462,5,101,158,256,243,154,1,23,59,107,150,115,4,78,99,149,93,39
3910,3910,2016,3,11260520,면목2동,2445,1249,1196,5,258,471,660,669,382,2,75,218,323,362,269,3,183,253,337,307,113
3911,3911,2016,3,11260540,면목4동,1688,1000,688,1,149,286,462,561,229,0,49,120,277,394,160,1,100,166,185,167,69
3912,3912,2016,3,11260550,면목5동,1054,705,349,2,85,166,280,324,197,2,35,99,167,238,164,0,50,67,113,86,33
3913,3913,2016,3,11260565,면목본동,2334,994,1340,3,264,414,659,653,341,1,63,179,299,266,186,2,201,235,360,387,155
3914,3914,2016,3,11260570,면목7동,1333,656,677,3,173,240,352,348,217,0,36,101,170,194,155,3,137,139,182,154,62
3915,3915,2016,3,11260575,면목3.8동,3822,2114,1708,7,514,747,997,1044,513,3,139,326,549,702,395,4,375,421,448,342,118
3916,3916,2016,3,11260580,상봉1동,3103,1759,1344,7,299,543,715,923,616,4,93,245,351,602,464,3,206,298,364,321,152
3917,3917,2016,3,11260590,상봉2동,8477,4820,3657,26,1000,1925,2627,2042,857,10,505,1326,1403,1028,548,16,495,599,1224,1014,309
3918,3918,2016,3,11260600,중화1동,1645,642,1003,6,214,350,526,387,162,3,46,134,200,165,94,3,168,216,326,222,68
3919,3919,2016,3,11260610,중화2동,4199,2900,1299,7,282,512,700,706,1992,4,108,287,386,378,1737,3,174,225,314,328,255
3920,3920,2016,3,11260620,묵1동,3030,1414,1616,1,366,772,844,732,315,1,110,378,374,338,213,0,256,394,470,394,102
3921,3921,2016,3,11260630,묵2동,1754,882,872,1,198,398,509,427,221,0,67,202,260,220,133,1,131,196,249,207,88
3922,3922,2016,3,11260655,망우본동,5440,2713,2727,15,713,1153,1345,1376,838,7,204,477,642,766,617,8,509,676,703,610,221
3923,3923,2016,3,11260660,망우3동,1575,766,809,2,147,292,407,468,259,1,44,139,176,231,175,1,103,153,231,237,84
3924,3924,2016,3,11260680,신내1동,6079,3194,2885,8,915,1392,1484,1603,677,3,246,737,795,953,460,5,669,655,689,650,217
3925,3925,2016,3,11260690,신내2동,3850,1881,1969,4,350,915,1024,1040,517,4,90,395,440,645,307,0,260,520,584,395,210
3926,3926,2016,3,11290525,성북동,3068,1346,1722,9,531,913,833,542,240,1,148,392,376,280,149,8,383,521,457,262,91
3927,3927,2016,3,11290555,삼선동,8782,4499,4283,14,1121,1878,2245,2394,1130,6,386,835,1230,1406,636,8,735,1043,1015,988,494
3928,3928,2016,3,11290575,동선동,5913,2451,3462,29,1041,1140,1246,1080,1377,14,249,524,610,475,579,15,792,616,636,605,798
3929,3929,2016,3,11290580,돈암1동,919,344,575,8,113,225,259,204,110,5,30,81,89,78,61,3,83,144,170,126,49
3930,3930,2016,3,11290590,돈암2동,608,185,423,0,124,187,156,94,47,0,18,69,51,23,24,0,106,118,105,71,23
3931,3931,2016,3,11290600,안암동,7428,3777,3651,15,1437,2091,1977,1370,538,5,389,926,1191,897,369,10,1048,1165,786,473,169
3932,3932,2016,3,11290610,보문동,3360,1787,1573,10,363,614,734,712,927,3,104,318,387,365,610,7,259,296,347,347,317
3933,3933,2016,3,11290620,정릉1동,1118,458,660,2,145,233,311,267,160,2,36,92,122,111,95,0,109,141,189,156,65
