,Unnamed: 0,기준년코드,기준분기코드,행정동코드,행정동코드명,총직장인구수,남성직장연구수,여성직장인구수,연령대10직장인구수,연령대20직장인구수,연령대30직장인구수,연령대40직장인구수,연령대50직장인구수,연령대60이상직장인구수,남성연령대10직장인구수,남성연령대20직장인구수,남성연령대30직장인구수,남성연령대40직장인구수,남성연령대50직장인구수,남성연령대60이상직장인구수,여성연령대10직장인구수,여성연령대20직장인구수,여성연령대30직장인구수,여성연령대40직장인구수,여성연령대50직장인구수,여성연령대60이상직장인구수
5489,5489,2017,2,11710670,잠실2동,3284,1871,1413,4,569,883,903,673,252,2,312,484,514,365,194,2,257,399,389,308,58
5490,5490,2017,2,11710680,잠실3동,5328,2365,2963,154,1921,1001,1040,905,307,43,755,474,458,497,138,111,1166,527,582,408,169
5491,5491,2017,2,11710690,잠실4동,1017,389,628,2,128,212,306,224,145,0,34,67,87,94,107,2,94,145,219,130,38
5492,5492,2017,2,11710710,잠실6동,73184,40605,32579,203,13169,23683,21069,12680,2380,101,6812,16055,11836,4329,1472,102,6357,7628,9233,8351,908
5493,5493,2017,2,11710720,잠실7동,665,318,347,0,47,149,170,193,106,0,12,68,74,93,71,0,35,81,96,100,35
5494,5494,2017,2,11740515,강일동,13270,10371,2899,6,1806,5267,3118,2143,930,3,1165,4237,2456,1733,777,3,641,1030,662,410,153
5495,5495,2017,2,11740520,상일동,3454,1419,2035,3,546,948,756,765,436,0,127,317,330,416,229,3,419,631,426,349,207
5496,5496,2017,2,11740530,명일1동,3140,1273,1867,4,359,498,724,804,751,2,113,230,293,261,374,2,246,268,431,543,377
5497,5497,2017,2,11740540,명일2동,2372,1095,1277,4,290,471,601,645,361,1,87,219,267,298,223,3,203,252,334,347,138
5498,5498,2017,2,11740550,고덕1동,1380,552,828,3,148,290,388,337,214,2,42,133,153,120,102,1,106,157,235,217,112
5499,5499,2017,2,11740560,고덕2동,1284,611,673,0,95,234,329,427,199,0,34,110,139,208,120,0,61,124,190,219,79
5500,5500,2017,2,11740570,암사1동,2304,1105,1199,4,234,487,594,570,415,0,87,241,275,269,233,4,147,246,319,301,182
5501,5501,2017,2,11740580,암사2동,2968,1317,1651,12,381,556,745,813,461,2,147,264,296,293,315,10,234,292,449,520,146
5502,5502,2017,2,11740590,암사3동,1206,544,662,1,142,295,326,327,115,0,41,131,131,158,83,1,101,164,195,169,32
5503,5503,2017,2,11740600,천호1동,2911,1360,1551,12,327,588,683,691,610,6,118,288,306,301,341,6,209,300,377,390,269
5504,5504,2017,2,11740610,천호2동,7645,3837,3808,17,1158,1768,1943,1558,1201,9,428,933,1005,712,750,8,730,835,938,846,451
5505,5505,2017,2,11740620,천호3동,3256,1680,1576,11,355,640,816,783,651,3,110,334,445,403,385,8,245,306,371,380,266
5506,5506,2017,2,11740640,성내1동,14060,8503,5557,13,1669,3728,3662,3067,1921,7,716,2114,2172,2092,1402,6,953,1614,1490,975,519
5507,5507,2017,2,11740650,성내2동,3534,1767,1767,14,573,784,794,774,595,3,221,389,410,352,392,11,352,395,384,422,203
5508,5508,2017,2,11740660,성내3동,6079,3322,2757,13,811,1533,1498,1250,974,5,354,898,839,652,574,8,457,635,659,598,400
5509,5509,2017,2,11740685,길동,9904,4911,4993,15,1479,2460,2334,2100,1516,6,509,1260,1235,948,953,9,970,1200,1099,1152,563
5510,5510,2017,2,11740690,둔촌1동,869,513,356,2,71,134,200,212,250,1,35,61,92,109,215,1,36,73,108,103,35
5511,5511,2017,2,11740700,둔촌2동,6566,3220,3346,9,1170,1865,1537,1316,669,2,365,906,774,725,448,7,805,959,763,591,221
5512,5512,2017,3,11110515,청운효자동,7371,4738,2633,3,1463,2388,1662,1466,389,2,825,1547,1100,1014,250,1,638,841,562,452,139
5513,5513,2017,3,11110530,사직동,69672,40967,28705,96,10466,21105,19372,11898,6735,32,3791,11865,13368,7974,3937,64,6675,9240,6004,3924,2798
5514,5514,2017,3,11110540,삼청동,3918,2078,1840,33,692,1206,1004,729,254,18,217,652,629,431,131,15,475,554,375,298,123
5515,5515,2017,3,11110550,부암동,3088,1572,1516,1,625,818,823,552,269,1,194,406,509,305,157,0,431,412,314,247,112
5516,5516,2017,3,11110560,평창동,2556,1209,1347,2,303,598,597,633,423,2,96,279,317,273,242,0,207,319,280,360,181
5517,5517,2017,3,11110570,무악동,768,217,551,0,159,182,197,142,88,0,20,35,57,46,59,0,139,147,140,96,29
5518,5518,2017,3,11110580,교남동,4007,1386,2621,0,1098,1313,850,507,239,0,191,381,372,275,167,0,907,932,478,232,72
5519,5519,2017,3,11110600,가회동,22288,18907,3381,25,2878,8465,6189,4007,724,16,1941,7092,5550,3704,604,9,937,1373,639,303,120
5520,5520,2017,3,11110615,종로1.2.3.4가동,150434,89342,61092,2069,29119,46122,40621,24069,8434,925,12408,25889,27042,17382,5696,1144,16711,20233,13579,6687,2738
5521,5521,2017,3,11110630,종로5.6가동,19357,12159,7198,413,3313,5654,5168,3385,1424,129,1534,3661,3526,2345,964,284,1779,1993,1642,1040,460
5522,5522,2017,3,11110640,이화동,16492,6110,10382,29,3951,5802,3535,2371,804,7,962,1837,1565,1218,521,22,2989,3965,1970,1153,283
5523,5523,2017,3,11110650,혜화동,4886,2570,2316,4,748,1239,1209,1028,658,1,260,584,689,589,447,3,488,655,520,439,211
5524,5524,2017,3,11110670,창신1동,2881,1276,1605,14,419,780,779,544,345,4,141,345,314,252,220,10,278,435,465,292,125
5525,5525,2017,3,11110680,창신2동,631,242,389,0,74,121,150,180,106,0,8,55,66,73,40,0,66,66,84,107,66
5526,5526,2017,3,11110690,창신3동,432,206,226,1,53,82,110,125,61,0,19,26,53,61,47,1,34,56,57,64,14
5527,5527,2017,3,11110700,숭인1동,626,283,343,0,82,128,165,161,90,0,27,58,75,72,51,0,55,70,90,89,39
5528,5528,2017,3,11110710,숭인2동,2949,1548,1401,12,416,620,716,653,532,3,161,339,401,318,326,9,255,281,315,335,206
5529,5529,2017,3,11140520,소공동,129410,73867,55543,451,29147,42872,35122,18415,3403,130,9965,22464,23986,14769,2553,321,19182,20408,11136,3646,850
5530,5530,2017,3,11140540,회현동,66389,40256,26133,237,11129,23547,19169,9886,2421,81,5245,13833,12310,7054,1733,156,5884,9714,6859,2832,688
5531,5531,2017,3,11140550,명동,162179,84073,78106,535,30715,56656,45463,23163,5647,161,10059,25150,27251,17599,3853,374,20656,31506,18212,5564,1794
5532,5532,2017,3,11140570,필동,22839,11156,11683,130,3763,6215,6307,4559,1865,50,1174,3256,3376,2152,1148,80,2589,2959,2931,2407,717
5533,5533,2017,3,11140580,장충동,9667,5480,4187,27,2567,3094,2298,1193,488,16,964,1715,1590,859,336,11,1603,1379,708,334,152
5534,5534,2017,3,11140590,광희동,44437,22579,21858,987,11685,11705,10022,7213,2825,435,5081,6639,5484,3226,1714,552,6604,5066,4538,3987,1111
5535,5535,2017,3,11140605,을지로동,20321,12781,7540,48,2484,4957,5759,4404,2669,15,1004,2947,3804,3022,1989,33,1480,2010,1955,1382,680
5536,5536,2017,3,11140615,신당동,13185,7164,6021,20,2692,4490,3109,1913,961,12,1372,2368,1772,1085,555,8,1320,2122,1337,828,406
5537,5537,2017,3,11140625,다산동,8656,3828,4828,57,2563,2029,1557,1461,989,24,912,1032,828,600,432,33,1651,997,729,861,557
5538,5538,2017,3,11140635,약수동,2692,1247,1445,6,419,684,681,504,398,0,132,323,311,239,242,6,287,361,370,265,156
5539,5539,2017,3,11140645,청구동,3210,1981,1229,5,605,966,771,462,401,2,291,658,503,266,261,3,314,308,268,196,140
5540,5540,2017,3,11140650,신당5동,1810,804,1006,7,211,427,457,430,278,5,70,178,229,177,145,2,141,249,228,253,133
5541,5541,2017,3,11140665,동화동,2715,1303,1412,11,754,709,565,488,188,2,266,387,308,225,115,9,488,322,257,263,73
5542,5542,2017,3,11140670,황학동,4165,2667,1498,9,593,888,975,881,819,1,291,597,704,543,531,8,302,291,271,338,288
5543,5543,2017,3,11140680,중림동,7363,3961,3402,8,1381,2071,1901,1287,715,2,463,1010,1151,874,461,6,918,1061,750,413,254
5544,5544,2017,3,11170510,후암동,4161,1607,2554,3,435,706,922,1397,698,3,135,377,460,409,223,0,300,329,462,988,475
5545,5545,2017,3,11170520,용산2가동,1319,723,596,3,128,287,409,342,150,2,50,131,263,193,84,1,78,156,146,149,66
5546,5546,2017,3,11170530,남영동,34021,16623,17398,847,13542,8610,6023,3430,1569,292,4095,5149,4059,2101,927,555,9447,3461,1964,1329,642
5547,5547,2017,3,11170555,청파동,8127,4237,3890,15,1111,1949,1795,1699,1558,12,305,877,959,886,1198,3,806,1072,836,813,360
5548,5548,2017,3,11170560,원효로1동,15349,8214,7135,90,3356,5564,3938,1593,808,54,1480,3067,2136,973,504,36,1876,2497,1802,620,304
5549,5549,2017,3,11170570,원효로2동,5394,3598,1796,38,606,1483,1366,872,1029,28,346,1039,969,537,679,10,260,444,397,335,350
5550,5550,2017,3,11170580,효창동,2116,1131,985,3,224,509,560,535,285,0,54,267,333,291,186,3,170,242,227,244,99
5551,5551,2017,3,11170590,용문동,948,494,454,1,110,240,275,206,116,1,46,134,153,99,61,0,64,106,122,107,55
5552,5552,2017,3,11170625,한강로동,58406,35344,23062,202,11526,18672,15864,8440,3702,84,5284,11057,10499,5808,2612,118,6242,7615,5365,2632,1090
5553,5553,2017,3,11170630,이촌1동,2068,950,1118,2,282,510,494,408,372,0,97,191,211,184,267,2,185,319,283,224,105
5554,5554,2017,3,11170640,이촌2동,402,240,162,1,48,99,91,81,82,1,24,67,60,43,45,0,24,32,31,38,37
5555,5555,2017,3,11170650,이태원1동,5701,3273,2428,23,1221,1603,1106,1042,706,10,625,945,595,655,443,13,596,658,511,387,263
5556,5556,2017,3,11170660,이태원2동,2562,1429,1133,4,514,668,519,401,456,0,250,385,287,212,295,4,264,283,232,189,161
5557,5557,2017,3,11170685,한남동,15549,8220,7329,75,3830,5345,3399,1767,1133,42,1465,2913,2121,1023,656,33,2365,2432,1278,744,477
5558,5558,2017,3,11170690,서빙고동,4560,2492,2068,21,816,1369,1230,703,421,0,277,678,712,480,345,21,539,691,518,223,76
5559,5559,2017,3,11170700,보광동,888,508,380,3,87,176,231,222,169,0,23,81,133,143,128,3,64,95,98,79,41
5560,5560,2017,3,11200520,왕십리2동,1207,559,648,4,142,264,327,273,197,1,35,94,148,145,136,3,107,170,179,128,61
5561,5561,2017,3,11200535,왕십리도선동,7845,4063,3782,14,1632,1831,1888,1530,950,7,611,960,1062,846,577,7,1021,871,826,684,373
5562,5562,2017,3,11200540,마장동,11010,7499,3511,17,1052,2327,2869,3215,1530,15,608,1580,2024,2167,1105,2,444,747,845,1048,425
5563,5563,2017,3,11200550,사근동,7543,3617,3926,6,1446,1915,2096,1517,563,4,382,837,1049,913,432,2,1064,1078,1047,604,131
5564,5564,2017,3,11200560,행당1동,5739,3174,2565,29,818,1297,1444,1442,709,16,293,586,788,994,497,13,525,711,656,448,212
5565,5565,2017,3,11200570,행당2동,920,294,626,1,95,219,271,215,119,1,20,47,83,75,68,0,75,172,188,140,51
5566,5566,2017,3,11200580,응봉동,425,162,263,0,42,86,108,108,81,0,8,27,29,35,63,0,34,59,79,73,18
5567,5567,2017,3,11200590,금호1가동,1024,476,548,1,151,253,250,216,153,0,32,102,116,108,118,1,119,151,134,108,35
5568,5568,2017,3,11200615,금호2.3가동,1176,468,708,2,177,259,258,281,199,1,38,110,98,108,113,1,139,149,160,173,86
5569,5569,2017,3,11200620,금호4가동,852,317,535,3,103,228,197,199,122,0,23,84,69,75,66,3,80,144,128,124,56
5570,5570,2017,3,11200645,옥수동,2020,864,1156,6,378,464,538,404,230,2,120,172,240,182,148,4,258,292,298,222,82
5571,5571,2017,3,11200650,성수1가1동,6418,3863,2555,60,949,1802,1669,1380,558,18,378,1061,1043,922,441,42,571,741,626,458,117
5572,5572,2017,3,11200660,성수1가2동,16542,9999,6543,60,3674,5294,3565,2419,1530,19,1452,3286,2410,1664,1168,41,2222,2008,1155,755,362
5573,5573,2017,3,11200670,성수2가1동,47266,21271,25995,171,7471,12381,15348,10631,1264,90,4329,8260,5681,2073,838,81,3142,4121,9667,8558,426
5574,5574,2017,3,11200690,성수2가3동,47592,27530,20062,309,10185,13361,11706,8044,3987,177,4396,8425,7119,4463,2950,132,5789,4936,4587,3581,1037
5575,5575,2017,3,11200720,송정동,1825,1091,734,5,284,491,481,331,233,1,155,288,254,221,172,4,129,203,227,110,61
5576,5576,2017,3,11200790,용답동,19384,13818,5566,61,2057,3942,6577,4477,2270,25,1095,2875,5436,3105,1282,36,962,1067,1141,1372,988
5577,5577,2017,3,11215710,화양동,6073,2554,3519,21,1511,1753,1191,929,668,9,456,734,577,387,391,12,1055,1019,614,542,277
5578,5578,2017,3,11215730,군자동,6608,3415,3193,20,1196,1592,1785,1455,560,13,442,921,992,694,353,7,754,671,793,761,207
5579,5579,2017,3,11215740,중곡1동,4226,2532,1694,14,466,887,1009,904,946,4,172,499,589,523,745,10,294,388,420,381,201
5580,5580,2017,3,11215750,중곡2동,3982,2035,1947,3,478,829,1051,992,629,1,201,422,523,516,372,2,277,407,528,476,257
5581,5581,2017,3,11215760,중곡3동,2651,1279,1372,8,353,672,638,605,375,1,129,310,293,318,228,7,224,362,345,287,147
5582,5582,2017,3,11215770,중곡4동,2495,1401,1094,2,256,527,637,688,385,0,88,260,349,415,289,2,168,267,288,273,96
5583,5583,2017,3,11215780,능동,3295,1631,1664,6,535,916,831,652,355,2,171,455,458,298,247,4,364,461,373,354,108
5584,5584,2017,3,11215810,광장동,7988,4177,3811,43,1321,2350,2060,1498,716,21,465,1169,1221,785,516,22,856,1181,839,713,200
5585,5585,2017,3,11215820,자양1동,9695,5761,3934,16,1264,2069,2381,2415,1550,6,412,1003,1447,1710,1183,10,852,1066,934,705,367
5586,5586,2017,3,11215830,자양2동,6936,4847,2089,11,636,1515,2271,1858,645,9,396,1054,1701,1238,449,2,240,461,570,620,196
5587,5587,2017,3,11215840,자양3동,3353,1583,1770,10,497,794,800,731,521,4,186,386,390,305,312,6,311,408,410,426,209
5588,5588,2017,3,11215847,자양4동,2823,1594,1229,11,474,656,729,554,399,5,213,385,407,292,292,6,261,271,322,262,107
5589,5589,2017,3,11215850,구의1동,4778,2905,1873,8,544,1270,1292,1091,573,5,247,775,831,688,359,3,297,495,461,403,214
5590,5590,2017,3,11215860,구의2동,3370,1890,1480,27,423,669,834,869,548,9,178,342,465,510,386,18,245,327,369,359,162
5591,5591,2017,3,11215870,구의3동,13830,7932,5898,57,1503,2952,3495,3400,2423,28,720,1855,2089,1757,1483,29,783,1097,1406,1643,940
5592,5592,2017,3,11230536,용신동,28310,15069,13241,114,4253,6982,7365,5627,3969,58,1677,3959,3905,3112,2358,56,2576,3023,3460,2515,1611
5593,5593,2017,3,11230545,제기동,5811,3296,2515,16,684,1208,1503,1391,1009,8,296,684,875,786,647,8,388,524,628,605,362
5594,5594,2017,3,11230560,전농1동,2773,1379,1394,21,396,553,750,644,409,9,160,290,392,303,225,12,236,263,358,341,184
5595,5595,2017,3,11230570,전농2동,3400,1753,1647,3,374,894,899,844,386,1,115,372,461,513,291,2,259,522,438,331,95
5596,5596,2017,3,11230600,답십리1동,5877,3297,2580,13,1034,1383,1489,1111,847,7,587,910,755,499,539,6,447,473,734,612,308
5597,5597,2017,3,11230610,답십리2동,3629,2154,1475,9,382,752,1020,819,647,8,178,461,628,478,401,1,204,291,392,341,246
5598,5598,2017,3,11230650,장안1동,13703,8019,5684,55,1756,3039,3293,2960,2600,22,785,1656,1972,1745,1839,33,971,1383,1321,1215,761
5599,5599,2017,3,11230660,장안2동,6531,3263,3268,23,984,1401,1747,1558,818,8,399,728,861,776,491,15,585,673,886,782,327
5600,5600,2017,3,11230705,청량리동,5770,3248,2522,11,864,1476,1293,1306,820,5,363,865,786,734,495,6,501,611,507,572,325
5601,5601,2017,3,11230710,회기동,3893,1411,2482,13,876,1247,889,681,187,7,242,504,328,239,91,6,634,743,561,442,96
5602,5602,2017,3,11230720,휘경1동,1639,878,761,5,214,322,377,344,377,1,83,180,205,172,237,4,131,142,172,172,140
5603,5603,2017,3,11230730,휘경2동,4055,1619,2436,10,725,994,1020,882,424,3,183,412,439,367,215,7,542,582,581,515,209
5604,5604,2017,3,11230740,이문1동,5464,2970,2494,10,634,1408,1618,1220,574,6,170,585,933,830,446,4,464,823,685,390,128
5605,5605,2017,3,11230750,이문2동,961,478,483,1,121,171,248,258,162,0,24,65,117,153,119,1,97,106,131,105,43
5606,5606,2017,3,11260520,면목2동,2510,1234,1276,6,264,468,646,717,409,2,73,210,318,362,269,4,191,258,328,355,140
5607,5607,2017,3,11260540,면목4동,1759,1049,710,1,164,289,468,604,233,0,55,131,274,427,162,1,109,158,194,177,71
5608,5608,2017,3,11260550,면목5동,1013,694,319,0,76,143,245,322,227,0,38,82,150,237,187,0,38,61,95,85,40
5609,5609,2017,3,11260565,면목본동,2268,911,1357,1,262,395,621,627,362,1,58,168,274,227,183,0,204,227,347,400,179
5610,5610,2017,3,11260570,면목7동,1402,665,737,1,187,238,333,383,260,0,39,97,154,203,172,1,148,141,179,180,88
5611,5611,2017,3,11260575,면목3.8동,3822,2104,1718,6,510,728,1001,1048,529,3,137,320,543,687,414,3,373,408,458,361,115
5612,5612,2017,3,11260580,상봉1동,3187,1787,1400,14,318,502,752,934,667,10,91,209,372,591,514,4,227,293,380,343,153
5613,5613,2017,3,11260590,상봉2동,7375,4774,2601,33,971,1769,2148,1610,844,22,488,1237,1350,1083,594,11,483,532,798,527,250
5614,5614,2017,3,11260600,중화1동,1724,666,1058,1,219,366,528,424,186,0,55,140,211,160,100,1,164,226,317,264,86
5615,5615,2017,3,11260610,중화2동,4224,2811,1413,7,263,521,748,724,1961,5,99,288,404,356,1659,2,164,233,344,368,302
5616,5616,2017,3,11260620,묵1동,3047,1393,1654,5,338,727,859,749,369,0,107,354,368,332,232,5,231,373,491,417,137
5617,5617,2017,3,11260630,묵2동,1742,874,868,4,212,370,506,439,211,3,68,194,254,224,131,1,144,176,252,215,80
5618,5618,2017,3,11260655,망우본동,5638,2822,2816,13,766,1146,1376,1366,971,3,227,491,660,731,710,10,539,655,716,635,261
5619,5619,2017,3,11260660,망우3동,1633,765,868,4,150,302,419,466,292,3,45,128,186,222,181,1,105,174,233,244,111
5620,5620,2017,3,11260680,신내1동,6308,3257,3051,9,942,1447,1517,1628,765,6,271,754,798,915,513,3,671,693,719,713,252
5621,5621,2017,3,11260690,신내2동,4010,1980,2030,1,385,903,1060,1114,547,1,110,400,460,679,330,0,275,503,600,435,217
5622,5622,2017,3,11290525,성북동,2994,1392,1602,6,455,910,823,522,278,3,154,419,384,273,159,3,301,491,439,249,119
5623,5623,2017,3,11290555,삼선동,9022,4557,4465,17,1148,1919,2241,2434,1263,6,385,888,1192,1380,706,11,763,1031,1049,1054,557
5624,5624,2017,3,11290575,동선동,6112,2614,3498,21,1097,1176,1315,1139,1364,14,289,564,648,520,579,7,808,612,667,619,785
5625,5625,2017,3,11290580,돈암1동,931,322,609,4,110,196,267,234,120,3,20,62,93,80,64,1,90,134,174,154,56
5626,5626,2017,3,11290590,돈암2동,643,192,451,0,110,214,160,105,54,0,15,77,48,24,28,0,95,137,112,81,26
5627,5627,2017,3,11290600,안암동,7759,3887,3872,7,1553,2180,2037,1415,567,2,437,942,1196,920,390,5,1116,1238,841,495,177
5628,5628,2017,3,11290610,보문동,3460,1884,1576,11,350,642,698,752,1007,4,120,331,384,372,673,7,230,311,314,380,334
5629,5629,2017,3,11290620,정릉1동,1148,486,662,4,127,245,343,271,158,2,26,99,141,118,100,2,101,146,202,153,58
5630,5630,2017,3,11290630,정릉2동,1471,686,785,1,177,306,408,364,215,0,51,122,176,194,143,1,126,184,232,170,72
5631,5631,2017,3,11290640,정릉3동,2932,1744,1188,4,369,571,892,745,351,3,121,271,551,529,269,1,248,300,341,216,82
5632,5632,2017,3,11290650,정릉4동,2724,1709,1015,1,261,412,697,865,488,0,56,211,447,619,376,1,205,201,250,246,112
5633,5633,2017,3,11290660,길음1동,2168,759,1409,17,298,435,601,428,389,4,50,134,196,169,206,13,248,301,405,259,183
5634,5634,2017,3,11290685,길음2동,1163,446,717,7,210,288,292,223,143,5,60,104,124,79,74,2,150,184,168,144,69
5635,5635,2017,3,11290705,종암동,3731,1775,1956,7,521,859,1004,945,395,2,176,437,502,460,198,5,345,422,502,485,197
5636,5636,2017,3,11290715,월곡1동,3669,1707,1962,8,460,815,1007,899,480,0,167,395,457,424,264,8,293,420,550,475,216
5637,5637,2017,3,11290725,월곡2동,4936,2690,2246,5,790,1266,1266,1019,590,2,279,739,723,581,366,3,511,527,543,438,224
5638,5638,2017,3,11290760,장위1동,913,336,577,3,74,163,264,284,125,2,15,61,98,107,53,1,59,102,166,177,72
5639,5639,2017,3,11290770,장위2동,2087,1043,1044,2,162,354,532,526,511,1,56,178,244,241,323,1,106,176,288,285,188
5640,5640,2017,3,11290780,장위3동,1699,948,751,1,166,285,425,518,304,0,54,128,222,312,232,1,112,157,203,206,72
5641,5641,2017,3,11290810,석관동,4745,2786,1959,4,393,857,1073,1091,1327,2,123,386,594,678,1003,2,270,471,479,413,324
5642,5642,2017,3,11305534,삼양동,1473,575,898,4,181,273,377,386,252,1,36,94,116,162,166,3,145,179,261,224,86
5643,5643,2017,3,11305535,미아동,2507,1086,1421,8,347,534,662,593,363,2,111,215,306,248,204,6,236,319,356,345,159
5644,5644,2017,3,11305545,송중동,3336,1455,1881,16,485,738,923,688,486,7,194,306,385,276,287,9,291,432,538,412,199
5645,5645,2017,3,11305555,송천동,2908,1422,1486,8,322,590,754,748,486,5,88,268,372,370,319,3,234,322,382,378,167
5646,5646,2017,3,11305575,삼각산동,1238,403,835,1,153,298,425,257,104,1,33,101,120,85,63,0,120,197,305,172,41
5647,5647,2017,3,11305590,번1동,4181,2315,1866,9,539,848,978,1056,751,2,188,498,560,628,439,7,351,350,418,428,312
5648,5648,2017,3,11305600,번2동,2125,1358,767,1,215,296,607,715,291,1,106,171,349,517,214,0,109,125,258,198,77
5649,5649,2017,3,11305606,번3동,1543,699,844,12,226,263,355,374,313,6,85,117,154,178,159,6,141,146,201,196,154
5650,5650,2017,3,11305610,수유1동,3082,1584,1498,8,268,512,808,948,538,3,86,252,421,508,314,5,182,260,387,440,224
5651,5651,2017,3,11305620,수유2동,2145,940,1205,4,209,300,440,504,688,0,63,158,194,218,307,4,146,142,246,286,381
5652,5652,2017,3,11305630,수유3동,4572,2349,2223,8,544,1112,1188,1133,587,4,222,530,593,661,339,4,322,582,595,472,248
5653,5653,2017,3,11305645,우이동,2250,1385,865,2,191,285,463,758,551,1,81,160,274,510,359,1,110,125,189,248,192
5654,5654,2017,3,11305660,인수동,3471,1530,1941,8,416,711,892,855,589,5,136,301,385,340,363,3,280,410,507,515,226
5655,5655,2017,3,11320511,창1동,1729,650,1079,7,224,336,496,465,201,1,46,116,197,181,109,6,178,220,299,284,92
5656,5656,2017,3,11320512,창2동,2383,1194,1189,17,265,418,655,649,379,4,71,211,295,346,267,13,194,207,360,303,112
5657,5657,2017,3,11320513,창3동,899,340,559,1,88,163,274,230,143,1,16,62,100,83,78,0,72,101,174,147,65
5658,5658,2017,3,11320514,창4동,3728,2274,1454,3,354,587,982,1072,730,1,108,292,563,743,567,2,246,295,419,329,163
5659,5659,2017,3,11320515,창5동,4971,2464,2507,10,588,1229,1349,1306,489,3,200,570,676,715,300,7,388,659,673,591,189
5660,5660,2017,3,11320521,도봉1동,3233,1967,1266,9,232,421,818,1085,668,6,99,220,479,715,448,3,133,201,339,370,220
5661,5661,2017,3,11320522,도봉2동,5206,2925,2281,2,348,738,1115,1140,1863,2,134,342,545,608,1294,0,214,396,570,532,569
5662,5662,2017,3,11320660,쌍문1동,2420,959,1461,1,367,419,613,665,355,0,68,173,227,269,222,1,299,246,386,396,133
5663,5663,2017,3,11320670,쌍문2동,3314,1610,1704,8,283,494,685,774,1070,4,106,251,324,384,541,4,177,243,361,390,529
5664,5664,2017,3,11320680,쌍문3동,2006,909,1097,4,418,495,481,444,164,2,112,234,207,239,115,2,306,261,274,205,49
5665,5665,2017,3,11320681,쌍문4동,1140,443,697,1,130,286,287,294,142,0,30,107,103,115,88,1,100,179,184,179,54
5666,5666,2017,3,11320690,방학1동,5166,2842,2324,15,561,848,1199,1495,1048,12,212,438,593,857,730,3,349,410,606,638,318
5667,5667,2017,3,11320700,방학2동,1206,525,681,1,124,257,312,319,193,1,50,134,122,122,96,0,74,123,190,197,97
5668,5668,2017,3,11320710,방학3동,1779,768,1011,2,127,238,478,582,352,2,26,79,185,230,246,0,101,159,293,352,106
5669,5669,2017,3,11350560,월계1동,2948,1653,1295,7,317,549,717,802,556,5,98,282,387,504,377,2,219,267,330,298,179
5670,5670,2017,3,11350570,월계2동,2184,1100,1084,6,240,415,614,601,308,6,86,154,305,336,213,0,154,261,309,265,95
5671,5671,2017,3,11350580,월계3동,1669,691,978,1,149,256,476,520,267,0,34,105,167,229,156,1,115,151,309,291,111
5672,5672,2017,3,11350595,공릉1동,8823,4503,4320,22,932,1505,2098,2342,1924,12,373,848,1021,1147,1102,10,559,657,1077,1195,822
5673,5673,2017,3,11350600,공릉2동,6548,3058,3490,5,933,1388,1657,1592,973,3,239,553,721,829,713,2,694,835,936,763,260
5674,5674,2017,3,11350611,하계1동,7563,4128,3435,15,1131,1901,1863,1884,769,4,414,982,1059,1165,504,11,717,919,804,719,265
5675,5675,2017,3,11350612,하계2동,602,187,415,0,51,96,189,196,70,0,9,26,40,50,62,0,42,70,149,146,8
5676,5676,2017,3,11350619,중계본동,2342,1106,1236,1,215,396,576,551,603,0,77,180,239,238,372,1,138,216,337,313,231
5677,5677,2017,3,11350621,중계1동,1497,633,864,7,193,279,425,387,206,2,69,107,152,157,146,5,124,172,273,230,60
5678,5678,2017,3,11350624,중계4동,1988,873,1115,6,198,400,549,545,290,3,65,178,234,231,162,3,133,222,315,314,128
5679,5679,2017,3,11350625,중계2.3동,2676,1079,1597,6,309,528,742,768,323,3,97,229,278,275,197,3,212,299,464,493,126
5680,5680,2017,3,11350630,상계1동,5803,3103,2700,7,458,925,1458,1422,1533,4,187,509,729,733,941,3,271,416,729,689,592
5681,5681,2017,3,11350640,상계2동,4520,1744,2776,29,821,883,1085,1077,625,18,273,376,417,362,298,11,548,507,668,715,327
5682,5682,2017,3,11350665,상계3.4동,3355,1856,1499,2,200,304,741,1048,1060,2,53,133,388,664,616,0,147,171,353,384,444
5683,5683,2017,3,11350670,상계5동,2143,954,1189,3,140,244,429,536,791,1,62,137,176,193,385,2,78,107,253,343,406
5684,5684,2017,3,11350695,상계6.7동,8849,3476,5373,10,1531,2221,2306,1878,903,4,317,767,927,976,485,6,1214,1454,1379,902,418
5685,5685,2017,3,11350700,상계8동,1059,323,736,0,111,200,349,274,125,0,21,46,74,88,94,0,90,154,275,186,31
5686,5686,2017,3,11350710,상계9동,1248,463,785,2,113,262,385,333,153,0,28,71,110,151,103,2,85,191,275,182,50
