,Unnamed: 0,기준년코드,기준분기코드,행정동코드,행정동코드명,총직장인구수,남성직장연구수,여성직장인구수,연령대10직장인구수,연령대20직장인구수,연령대30직장인구수,연령대40직장인구수,연령대50직장인구수,연령대60이상직장인구수,남성연령대10직장인구수,남성연령대20직장인구수,남성연령대30직장인구수,남성연령대40직장인구수,남성연령대50직장인구수,남성연령대60이상직장인구수,여성연령대10직장인구수,여성연령대20직장인구수,여성연령대30직장인구수,여성연령대40직장인구수,여성연령대50직장인구수,여성연령대60이상직장인구수
12854,134,2021,1,11305575,삼각산동,1296,708,588,1,227,343,406,210,109,0,93,192,227,105,91,1,134,151,179,105,18
12855,135,2021,1,11305590,번1동,2555,1499,1056,2,322,516,510,657,548,0,139,316,307,420,317,2,183,200,203,237,231
12856,136,2021,1,11305600,번2동,1378,655,723,1,201,205,357,390,224,0,85,107,157,187,119,1,116,98,200,203,105
12857,137,2021,1,11305606,번3동,1263,689,574,11,130,211,308,355,248,7,51,100,168,196,167,4,79,111,140,159,81
12858,138,2021,1,11305610,수유1동,1920,874,1046,2,205,347,488,555,323,0,58,142,208,241,225,2,147,205,280,314,98
12859,139,2021,1,11305620,수유2동,2234,1188,1046,1,106,172,424,659,872,0,30,90,268,448,352,1,76,82,156,211,520
12860,140,2021,1,11305630,수유3동,3373,1716,1657,10,366,813,867,875,442,8,144,349,403,534,278,2,222,464,464,341,164
12861,141,2021,1,11305645,우이동,2843,1746,1097,4,171,263,394,670,1341,3,51,126,214,460,892,1,120,137,180,210,449
12862,142,2021,1,11305660,인수동,4296,2497,1799,5,441,856,1098,1223,673,3,164,453,662,728,487,2,277,403,436,495,186
12863,143,2021,1,11320511,창1동,1790,815,975,6,246,361,472,484,221,3,96,141,213,228,134,3,150,220,259,256,87
12864,144,2021,1,11320512,창2동,2466,1391,1075,11,299,549,665,571,371,10,137,321,363,293,267,1,162,228,302,278,104
12865,145,2021,1,11320513,창3동,775,403,372,1,82,159,233,192,108,0,23,87,136,93,64,1,59,72,97,99,44
12866,146,2021,1,11320514,창4동,2748,1715,1033,2,290,528,680,746,502,1,128,279,400,499,408,1,162,249,280,247,94
12867,147,2021,1,11320515,창5동,7090,4488,2602,9,817,1585,1749,1494,1436,7,427,1088,1176,819,971,2,390,497,573,675,465
12868,148,2021,1,11320521,도봉1동,2162,1429,733,1,104,246,486,761,564,1,26,129,286,544,443,0,78,117,200,217,121
12869,149,2021,1,11320522,도봉2동,2128,1350,778,1,113,274,364,537,839,0,39,137,202,352,620,1,74,137,162,185,219
12870,150,2021,1,11320660,쌍문1동,1769,844,925,0,216,280,472,488,313,0,56,101,185,251,251,0,160,179,287,237,62
12871,151,2021,1,11320670,쌍문2동,1469,825,644,1,171,253,341,415,288,0,53,115,179,260,218,1,118,138,162,155,70
12872,152,2021,1,11320680,쌍문3동,2022,963,1059,4,437,452,474,472,183,3,113,208,246,266,127,1,324,244,228,206,56
12873,153,2021,1,11320681,쌍문4동,1365,711,654,0,144,324,378,347,172,0,43,156,192,184,136,0,101,168,186,163,36
12874,154,2021,1,11320690,방학1동,6582,3804,2778,14,664,1442,1618,1954,890,11,355,839,836,1104,659,3,309,603,782,850,231
12875,155,2021,1,11320700,방학2동,1017,474,543,0,95,205,247,208,262,0,40,102,115,103,114,0,55,103,132,105,148
12876,156,2021,1,11320710,방학3동,3005,1804,1201,10,510,688,696,694,407,9,324,395,438,336,302,1,186,293,258,358,105
12877,157,2021,1,11350560,월계1동,2944,1588,1356,13,437,682,771,582,459,5,201,406,393,299,284,8,236,276,378,283,175
12878,158,2021,1,11350570,월계2동,1268,617,651,8,146,281,342,348,143,6,54,111,154,182,110,2,92,170,188,166,33
12879,159,2021,1,11350580,월계3동,1336,679,657,1,159,239,341,396,200,1,62,126,151,207,132,0,97,113,190,189,68
12880,160,2021,1,11350595,공릉1동,6301,3404,2897,8,659,982,1376,1729,1547,4,299,541,682,893,985,4,360,441,694,836,562
12881,161,2021,1,11350600,공릉2동,7078,3252,3826,29,1186,1746,1707,1652,758,3,368,800,796,808,477,26,818,946,911,844,281
12882,162,2021,1,11350611,하계1동,4631,2934,1697,10,541,947,1177,1316,640,7,252,547,704,929,495,3,289,400,473,387,145
12883,163,2021,1,11350612,하계2동,1414,910,504,2,145,263,384,465,155,0,82,161,240,294,133,2,63,102,144,171,22
12884,164,2021,1,11350619,중계본동,1798,881,917,8,209,368,445,499,269,6,100,188,195,227,165,2,109,180,250,272,104
12885,165,2021,1,11350621,중계1동,2169,1191,978,4,284,476,650,541,214,3,119,259,345,297,168,1,165,217,305,244,46
12886,166,2021,1,11350624,중계4동,2064,1128,936,12,201,421,483,539,408,7,75,203,253,283,307,5,126,218,230,256,101
12887,167,2021,1,11350625,중계2.3동,2225,1256,969,5,288,582,570,571,209,4,170,349,294,305,134,1,118,233,276,266,75
12888,168,2021,1,11350630,상계1동,5569,3527,2042,23,644,1148,1345,1414,995,18,369,775,875,881,609,5,275,373,470,533,386
12889,169,2021,1,11350640,상계2동,2484,1209,1275,6,342,425,617,634,460,3,127,236,291,302,250,3,215,189,326,332,210
12890,170,2021,1,11350665,상계3.4동,2544,1732,812,3,165,260,597,910,609,0,56,122,368,685,501,3,109,138,229,225,108
12891,171,2021,1,11350670,상계5동,1660,818,842,3,106,178,280,408,685,2,49,105,127,172,363,1,57,73,153,236,322
12892,172,2021,1,11350695,상계6.7동,6346,2810,3536,19,890,1498,1624,1611,704,11,233,564,725,883,394,8,657,934,899,728,310
12893,173,2021,1,11350700,상계8동,1180,616,564,3,167,344,290,263,113,1,59,215,121,143,77,2,108,129,169,120,36
12894,174,2021,1,11350710,상계9동,2626,1662,964,2,339,658,654,741,232,2,184,418,385,493,180,0,155,240,269,248,52
12895,175,2021,1,11350720,상계10동,1064,449,615,0,164,226,285,302,87,0,35,95,112,144,63,0,129,131,173,158,24
12896,176,2021,1,11380510,녹번동,5199,2759,2440,14,602,1221,1380,1375,607,9,291,593,665,805,396,5,311,628,715,570,211
12897,177,2021,1,11380520,불광1동,2998,1338,1660,2,357,739,805,719,376,1,132,326,366,325,188,1,225,413,439,394,188
12898,178,2021,1,11380530,불광2동,3761,1779,1982,6,360,553,652,772,1418,2,129,273,265,316,794,4,231,280,387,456,624
12899,179,2021,1,11380551,갈현1동,2607,1348,1259,11,445,605,620,564,362,7,183,321,312,288,237,4,262,284,308,276,125
12900,180,2021,1,11380552,갈현2동,3915,2012,1903,9,404,778,1023,1035,666,7,187,434,483,463,438,2,217,344,540,572,228
12901,181,2021,1,11380560,구산동,4226,2257,1969,11,528,792,926,1316,653,1,201,351,441,827,436,10,327,441,485,489,217
12902,182,2021,1,11380570,대조동,2617,1284,1333,5,323,553,704,596,436,4,119,269,331,267,294,1,204,284,373,329,142
12903,183,2021,1,11380580,응암1동,2895,1605,1290,7,306,489,680,669,744,5,141,230,355,339,535,2,165,259,325,330,209
12904,184,2021,1,11380590,응암2동,886,578,308,1,121,110,187,246,221,1,70,59,114,150,184,0,51,51,73,96,37
12905,185,2021,1,11380600,응암3동,2405,1185,1220,1,258,552,669,597,328,0,98,277,312,280,218,1,160,275,357,317,110
12906,186,2021,1,11380625,역촌동,4796,2305,2491,13,788,971,1236,1098,690,3,286,444,580,528,464,10,502,527,656,570,226
12907,187,2021,1,11380631,신사1동,2475,1318,1157,2,267,513,566,607,520,0,108,252,308,291,359,2,159,261,258,316,161
12908,188,2021,1,11380632,신사2동,1918,1332,586,5,228,379,473,475,358,5,169,255,279,313,311,0,59,124,194,162,47
12909,189,2021,1,11380640,증산동,2901,1876,1025,2,366,760,794,654,325,2,169,509,520,431,245,0,197,251,274,223,80
12910,190,2021,1,11380650,수색동,1713,1083,630,0,229,456,415,337,276,0,114,291,258,213,207,0,115,165,157,124,69
12911,191,2021,1,11380690,진관동,3595,1885,1710,4,367,871,969,867,517,2,170,543,543,367,260,2,197,328,426,500,257
12912,192,2021,1,11410520,천연동,1823,985,838,2,163,301,468,629,260,2,55,136,264,369,159,0,108,165,204,260,101
12913,193,2021,1,11410555,북아현동,1845,1353,492,0,191,416,503,517,218,0,82,314,396,401,160,0,109,102,107,116,58
12914,194,2021,1,11410565,충현동,14174,8784,5390,22,1788,3587,3730,3349,1698,13,845,2173,2366,2194,1193,9,943,1414,1364,1155,505
12915,195,2021,1,11410585,신촌동,5046,2648,2398,12,786,1329,1273,1079,567,7,305,582,652,701,401,5,481,747,621,378,166
12916,196,2021,1,11410615,연희동,14856,9739,5117,82,2345,3661,3196,4080,1492,43,1297,2440,1997,2924,1038,39,1048,1221,1199,1156,454
12917,197,2021,1,11410620,홍제1동,2477,1275,1202,5,265,373,628,847,359,2,77,175,328,475,218,3,188,198,300,372,141
12918,198,2021,1,11410640,홍제3동,1201,596,605,4,116,149,247,307,378,1,41,59,115,157,223,3,75,90,132,150,155
12919,199,2021,1,11410655,홍제2동,739,379,360,0,113,162,187,163,114,0,40,107,95,79,58,0,73,55,92,84,56
12920,200,2021,1,11410660,홍은1동,7584,1500,6084,3,262,551,2062,3659,1047,1,98,189,374,439,399,2,164,362,1688,3220,648
12921,201,2021,1,11410685,홍은2동,5835,3769,2066,38,926,1570,1420,1250,631,32,524,1029,916,820,448,6,402,541,504,430,183
12922,202,2021,1,11410690,남가좌1동,3999,2401,1598,11,278,511,694,993,1512,8,190,341,440,522,900,3,88,170,254,471,612
12923,203,2021,1,11410700,남가좌2동,1827,954,873,1,209,378,501,501,237,0,75,181,242,286,170,1,134,197,259,215,67
12924,204,2021,1,11410710,북가좌1동,1735,1356,379,0,49,111,193,343,1039,0,16,52,88,233,967,0,33,59,105,110,72
12925,205,2021,1,11410720,북가좌2동,3024,1541,1483,8,468,599,661,749,539,4,141,302,365,405,324,4,327,297,296,344,215
12926,206,2021,1,11440555,아현동,21735,12296,9439,102,4615,6562,6028,3715,713,39,1882,3574,3708,2579,514,63,2733,2988,2320,1136,199
12927,207,2021,1,11440565,공덕동,4512,2510,2002,5,835,1131,1160,834,547,3,376,615,615,516,385,2,459,516,545,318,162
12928,208,2021,1,11440585,도화동,13141,7986,5155,24,2416,3200,3302,2929,1270,12,1264,2199,2176,1526,809,12,1152,1001,1126,1403,461
12929,209,2021,1,11440590,용강동,13156,7855,5301,14,1924,3211,3079,2623,2305,10,946,1922,2058,1523,1396,4,978,1289,1021,1100,909
12930,210,2021,1,11440600,대흥동,5628,2774,2854,65,2228,1272,827,772,464,22,867,656,452,470,307,43,1361,616,375,302,157
12931,211,2021,1,11440610,염리동,4625,2905,1720,75,840,1085,992,967,666,27,403,681,687,652,455,48,437,404,305,315,211
12932,212,2021,1,11440630,신수동,5551,3175,2376,13,666,1532,1540,1361,439,11,247,728,882,966,341,2,419,804,658,395,98
12933,213,2021,1,11440655,서강동,6283,3927,2356,43,1080,1516,1510,1228,906,27,531,894,993,811,671,16,549,622,517,417,235
12934,214,2021,1,11440660,서교동,26929,13772,13157,135,5623,7564,6241,4397,2969,88,2299,3781,3441,2326,1837,47,3324,3783,2800,2071,1132
12935,215,2021,1,11440680,합정동,5738,3211,2527,14,955,1644,1487,1049,589,11,379,809,935,673,404,3,576,835,552,376,185
12936,216,2021,1,11440690,망원1동,3152,1749,1403,10,855,862,647,466,312,3,496,462,313,275,200,7,359,400,334,191,112
12937,217,2021,1,11440700,망원2동,5202,3100,2102,17,652,971,1126,1575,861,10,356,715,787,731,501,7,296,256,339,844,360
12938,218,2021,1,11440710,연남동,3217,1976,1241,4,518,761,779,678,477,4,232,413,461,463,403,0,286,348,318,215,74
12939,219,2021,1,11440720,성산1동,5856,3888,1968,19,756,1228,1340,1139,1374,15,371,762,855,795,1090,4,385,466,485,344,284
12940,220,2021,1,11440730,성산2동,2757,1239,1518,5,275,511,724,838,404,3,99,251,327,330,229,2,176,260,397,508,175
12941,221,2021,1,11440740,상암동,15320,9403,5917,39,3231,5547,4162,1731,610,17,1420,3496,2771,1209,490,22,1811,2051,1391,522,120
12942,222,2021,1,11470510,목1동,17427,11303,6124,49,3004,4738,4346,3560,1730,31,1399,3112,3084,2553,1124,18,1605,1626,1262,1007,606
12943,223,2021,1,11470520,목2동,5530,3082,2448,4,766,1343,1466,1257,694,3,362,729,810,727,451,1,404,614,656,530,243
12944,224,2021,1,11470530,목3동,2504,1376,1128,3,327,551,660,602,361,2,163,320,355,306,230,1,164,231,305,296,131
12945,225,2021,1,11470540,목4동,2879,1741,1138,7,354,627,828,712,351,4,144,373,493,453,274,3,210,254,335,259,77
12946,226,2021,1,11470550,목5동,31153,18954,12199,114,5058,8049,7547,6516,3869,55,2331,4850,4764,4269,2685,59,2727,3199,2783,2247,1184
12947,227,2021,1,11470560,신월1동,2247,1444,803,6,213,373,517,727,411,3,111,232,314,480,304,3,102,141,203,247,107
12948,228,2021,1,11470570,신월2동,2996,1737,1259,12,259,472,804,817,632,9,142,279,419,437,451,3,117,193,385,380,181
12949,229,2021,1,11470580,신월3동,1679,963,716,2,177,310,382,494,314,0,66,132,204,310,251,2,111,178,178,184,63
12950,230,2021,1,11470590,신월4동,1813,1221,592,1,108,222,423,574,485,1,50,117,246,383,424,0,58,105,177,191,61
12951,231,2021,1,11470600,신월5동,2190,1209,981,8,278,535,546,550,273,5,127,267,283,322,205,3,151,268,263,228,68
12952,232,2021,1,11470610,신월6동,1115,652,463,1,118,205,253,306,232,0,45,105,138,173,191,1,73,100,115,133,41
12953,233,2021,1,11470611,신월7동,4359,2857,1502,4,467,719,896,1036,1237,3,345,547,588,630,744,1,122,172,308,406,493
12954,234,2021,1,11470620,신정1동,11529,6746,4783,51,2038,2895,2893,2449,1203,46,852,1802,1740,1423,883,5,1186,1093,1153,1026,320
12955,235,2021,1,11470630,신정2동,13985,8015,5970,66,2513,4519,3729,2456,702,30,1020,2487,2309,1628,541,36,1493,2032,1420,828,161
12956,236,2021,1,11470640,신정3동,7062,5001,2061,7,570,1345,1760,1500,1880,1,271,809,1186,1046,1688,6,299,536,574,454,192
12957,237,2021,1,11470650,신정4동,7226,3988,3238,16,1221,1286,1376,1506,1821,8,376,629,698,817,1460,8,845,657,678,689,361
12958,238,2021,1,11470670,신정6동,18155,11030,7125,92,3488,5238,4247,3672,1418,74,1698,3218,2712,2347,981,18,1790,2020,1535,1325,437
12959,239,2021,1,11470680,신정7동,5753,3432,2321,14,656,1376,1762,1305,640,8,306,770,1070,807,471,6,350,606,692,498,169
12960,240,2021,1,11500510,염창동,19659,9116,10543,50,3048,5769,5855,3303,1634,29,1102,2522,2356,1821,1286,21,1946,3247,3499,1482,348
12961,241,2021,1,11500520,등촌1동,8609,5163,3446,22,1724,2223,1900,1545,1195,13,636,1404,1311,1008,791,9,1088,819,589,537,404
12962,242,2021,1,11500530,등촌2동,4992,2944,2048,6,614,985,1193,1272,922,2,259,533,721,804,625,4,355,452,472,468,297
12963,243,2021,1,11500535,등촌3동,15349,8138,7211,44,1898,3259,3425,3797,2926,22,829,1783,2010,1848,1646,22,1069,1476,1415,1949,1280
12964,244,2021,1,11500540,화곡1동,5031,2822,2209,21,535,1016,1247,1402,810,17,249,591,676,789,500,4,286,425,571,613,310
12965,245,2021,1,11500550,화곡2동,1532,914,618,6,188,416,397,369,156,3,108,271,238,193,101,3,80,145,159,176,55
12966,246,2021,1,11500560,화곡3동,5333,3288,2045,10,724,1292,1364,1226,717,7,390,860,825,689,517,3,334,432,539,537,200
12967,247,2021,1,11500570,화곡4동,2710,1207,1503,3,637,730,552,506,282,2,151,317,267,269,201,1,486,413,285,237,81
12968,248,2021,1,11500590,화곡본동,2983,1681,1302,13,337,586,716,710,621,11,127,318,406,374,445,2,210,268,310,336,176
12969,249,2021,1,11500591,화곡6동,10754,6820,3934,35,1515,2863,2741,2431,1169,9,750,1821,1754,1606,880,26,765,1042,987,825,289
12970,250,2021,1,11500593,화곡8동,2037,1114,923,7,298,523,565,373,271,6,135,286,282,223,182,1,163,237,283,150,89
12971,251,2021,1,11500603,가양1동,5356,3313,2043,4,592,1116,1218,1292,1134,2,249,676,723,832,831,2,343,440,495,460,303
12972,252,2021,1,11500604,가양2동,2849,1494,1355,9,375,668,690,678,429,6,175,360,369,336,248,3,200,308,321,342,181
12973,253,2021,1,11500605,가양3동,3216,2060,1156,13,542,708,898,664,391,7,352,475,573,394,259,6,190,233,325,270,132
12974,254,2021,1,11500611,발산1동,3230,1862,1368,4,229,472,852,1035,638,2,103,237,408,598,514,2,126,235,444,437,124
12975,255,2021,1,11500615,우장산동,6277,3448,2829,6,1358,1416,1329,1316,852,4,515,819,782,778,550,2,843,597,547,538,302
12976,256,2021,1,11500620,공항동,33917,17762,16155,10,5687,11138,9255,6585,1242,2,1362,4672,5397,5423,906,8,4325,6466,3858,1162,336
12977,257,2021,1,11500630,방화1동,7509,5878,1631,10,796,1574,1834,2159,1136,7,573,1288,1464,1788,758,3,223,286,370,371,378
12978,258,2021,1,11500640,방화2동,3365,2178,1187,9,360,644,760,876,716,8,198,388,487,558,539,1,162,256,273,318,177
12979,259,2021,1,11500641,방화3동,5011,3236,1775,7,488,1063,1262,1375,816,5,248,561,780,968,674,2,240,502,482,407,142
12980,260,2021,1,11530510,신도림동,12983,8524,4459,38,2121,4029,3163,2345,1287,18,885,2748,2278,1619,976,20,1236,1281,885,726,311
12981,261,2021,1,11530520,구로1동,4769,2813,1956,5,551,1184,1128,986,915,3,307,754,763,603,383,2,244,430,365,383,532
12982,262,2021,1,11530530,구로2동,13991,8590,5401,41,1708,3226,3462,3496,2058,20,801,1907,2072,2290,1500,21,907,1319,1390,1206,558
12983,263,2021,1,11530540,구로3동,52394,34315,18079,202,10890,17618,13256,6528,3900,132,5505,11682,9334,4548,3114,70,5385,5936,3922,1980,786
12984,264,2021,1,11530550,구로4동,2159,1229,930,5,243,425,532,527,427,3,112,228,294,293,299,2,131,197,238,234,128
12985,265,2021,1,11530560,구로5동,14392,9095,5297,44,2014,3370,3745,3190,2029,33,1138,2322,2481,1889,1232,11,876,1048,1264,1301,797
12986,266,2021,1,11530595,가리봉동,972,454,518,1,95,161,224,209,282,0,42,74,102,83,153,1,53,87,122,126,129
12987,267,2021,1,11530720,고척1동,7767,5490,2277,7,690,1575,2040,2362,1093,5,361,1045,1423,1771,885,2,329,530,617,591,208
12988,268,2021,1,11530730,고척2동,3145,1959,1186,10,356,698,794,843,444,7,220,440,469,486,337,3,136,258,325,357,107
12989,269,2021,1,11530740,개봉1동,4842,2807,2035,9,463,1029,1149,1257,935,7,239,570,592,716,683,2,224,459,557,541,252
12990,270,2021,1,11530750,개봉2동,7803,3823,3980,37,1394,1884,1832,1851,805,17,791,1192,797,611,415,20,603,692,1035,1240,390
12991,271,2021,1,11530760,개봉3동,2057,1184,873,5,278,461,520,475,318,5,138,263,285,260,233,0,140,198,235,215,85
12992,272,2021,1,11530770,오류1동,4296,2720,1576,14,556,800,1050,1234,642,7,393,538,636,709,437,7,163,262,414,525,205
12993,273,2021,1,11530780,오류2동,4559,2846,1713,6,449,1033,1302,1071,698,2,184,605,799,712,544,4,265,428,503,359,154
12994,274,2021,1,11530790,수궁동,3691,2489,1202,23,382,707,841,1029,709,20,234,444,526,700,565,3,148,263,315,329,144
12995,275,2021,1,11545510,가산동,84451,55529,28922,300,16641,26228,20890,12369,8023,193,8827,17613,15063,8220,5613,107,7814,8615,5827,4149,2410
12996,276,2021,1,11545610,독산1동,12850,8228,4622,40,1027,1759,2150,2804,5070,34,604,1165,1369,1723,3333,6,423,594,781,1081,1737
12997,277,2021,1,11545620,독산2동,1789,993,796,1,230,372,417,495,274,0,125,176,207,282,203,1,105,196,210,213,71
12998,278,2021,1,11545630,독산3동,4188,2958,1230,10,366,639,730,800,1643,2,195,372,390,474,1525,8,171,267,340,326,118
12999,279,2021,1,11545640,독산4동,1765,991,774,2,225,303,376,416,443,1,128,180,220,205,257,1,97,123,156,211,186
13000,280,2021,1,11545670,시흥1동,6603,3514,3089,15,918,1583,1566,1650,871,10,423,780,785,932,584,5,495,803,781,718,287
13001,281,2021,1,11545680,시흥2동,3435,2024,1411,4,342,681,873,1027,508,3,199,387,492,597,346,1,143,294,381,430,162
13002,282,2021,1,11545690,시흥3동,8054,4775,3279,17,600,1184,1864,2095,2294,8,316,771,1081,1141,1458,9,284,413,783,954,836
13003,283,2021,1,11545700,시흥4동,1611,968,643,16,253,328,455,389,170,12,152,226,275,181,122,4,101,102,180,208,48
13004,284,2021,1,11545710,시흥5동,1668,980,688,21,237,388,412,348,262,15,126,252,237,180,170,6,111,136,175,168,92
13005,285,2021,1,11560515,영등포본동,5708,3229,2479,36,808,1406,1461,1375,622,15,347,711,835,853,468,21,461,695,626,522,154
13006,286,2021,1,11560535,영등포동,14423,8129,6294,48,2612,3568,3452,2857,1886,14,973,2001,2182,1712,1247,34,1639,1567,1270,1145,639
13007,287,2021,1,11560540,여의동,217817,154569,63248,520,40050,78066,55998,33396,9787,195,22109,55804,43252,26581,6628,325,17941,22262,12746,6815,3159
13008,288,2021,1,11560550,당산1동,9078,5438,3640,15,1539,2557,2014,1676,1277,8,613,1428,1263,1168,958,7,926,1129,751,508,319
13009,289,2021,1,11560560,당산2동,13902,9275,4627,48,2211,3134,3312,3045,2152,22,1134,1958,2289,2222,1650,26,1077,1176,1023,823,502
13010,290,2021,1,11560585,도림동,1619,1028,591,12,144,272,393,413,385,10,65,165,247,262,279,2,79,107,146,151,106
13011,291,2021,1,11560605,문래동,81647,59216,22431,162,12600,26629,25117,12877,4262,62,7033,20252,20512,8694,2663,100,5567,6377,4605,4183,1599
13012,292,2021,1,11560610,양평1동,12821,7428,5393,53,2537,2953,2834,2570,1874,22,1298,1886,1691,1321,1210,31,1239,1067,1143,1249,664
13013,293,2021,1,11560620,양평2동,14774,8451,6323,38,2693,4021,4060,2540,1422,15,1180,2429,2300,1491,1036,23,1513,1592,1760,1049,386
13014,294,2021,1,11560630,신길1동,3535,1563,1972,4,633,842,785,696,575,0,202,405,373,294,289,4,431,437,412,402,286
13015,295,2021,1,11560650,신길3동,1332,863,469,2,100,223,302,327,378,2,41,133,192,209,286,0,59,90,110,118,92
13016,296,2021,1,11560660,신길4동,1248,617,631,2,211,297,315,295,128,0,75,138,153,159,92,2,136,159,162,136,36
13017,297,2021,1,11560670,신길5동,1404,679,725,2,140,296,455,347,164,1,69,136,164,177,132,1,71,160,291,170,32
13018,298,2021,1,11560680,신길6동,2634,1646,988,10,289,619,687,570,459,7,144,384,416,357,338,3,145,235,271,213,121
13019,299,2021,1,11560690,신길7동,2693,1837,856,6,318,515,610,768,476,4,198,350,406,493,386,2,120,165,204,275,90
13020,300,2021,1,11560700,대림1동,2425,937,1488,0,785,549,491,412,188,0,166,197,240,208,126,0,619,352,251,204,62
13021,301,2021,1,11560710,대림2동,4606,2336,2270,27,855,1092,1021,707,904,8,328,577,443,397,583,19,527,515,578,310,321
13022,302,2021,1,11560720,대림3동,6057,3897,2160,17,635,1258,1552,1442,1153,5,328,877,1105,901,681,12,307,381,447,541,472
13023,303,2021,1,11590510,노량진1동,5874,3294,2580,18,767,1395,1472,1397,825,12,330,798,897,754,503,6,437,597,575,643,322
13024,304,2021,1,11590520,노량진2동,4692,2436,2256,11,746,1363,1136,953,483,3,389,592,528,610,314,8,357,771,608,343,169
13025,305,2021,1,11590530,상도1동,6189,3568,2621,10,958,1525,1507,1366,823,2,406,854,904,844,558,8,552,671,603,522,265
13026,306,2021,1,11590540,상도2동,1728,885,843,6,211,400,457,413,241,0,93,212,243,206,131,6,118,188,214,207,110
13027,307,2021,1,11590550,상도3동,1371,776,595,1,119,278,361,320,292,1,68,182,212,159,154,0,51,96,149,161,138
13028,308,2021,1,11590560,상도4동,2530,1503,1027,3,355,559,610,636,367,2,174,328,367,445,187,1,181,231,243,191,180
13029,309,2021,1,11590605,흑석동,1446,824,622,2,197,319,389,321,218,1,100,177,223,176,147,1,97,142,166,145,71
13030,310,2021,1,11590620,사당1동,3916,2054,1862,9,659,963,1044,718,523,4,217,469,523,427,414,5,442,494,521,291,109
13031,311,2021,1,11590630,사당2동,2674,1472,1202,15,427,777,722,492,241,6,208,472,426,226,134,9,219,305,296,266,107
13032,312,2021,1,11590640,사당3동,3596,2099,1497,3,446,802,955,838,552,0,176,433,585,500,405,3,270,369,370,338,147
13033,313,2021,1,11590650,사당4동,1399,726,673,5,155,229,303,271,436,4,59,115,137,126,285,1,96,114,166,145,151
13034,314,2021,1,11590651,사당5동,1558,804,754,2,184,367,476,375,154,1,97,173,218,192,123,1,87,194,258,183,31
13035,315,2021,1,11590660,대방동,11271,7474,3797,22,1880,3051,2637,2515,1166,7,998,2084,1836,1812,737,15,882,967,801,703,429
13036,316,2021,1,11590670,신대방1동,7423,4695,2728,24,1424,2372,1723,1183,697,14,724,1528,1189,772,468,10,700,844,534,411,229
13037,317,2021,1,11590680,신대방2동,22043,14025,8018,54,4029,4598,4128,5148,4086,30,3041,3522,2635,2625,2172,24,988,1076,1493,2523,1914
13038,318,2021,1,11620525,보라매동,1826,938,888,8,251,407,422,444,294,3,107,205,217,210,196,5,144,202,205,234,98
13039,319,2021,1,11620545,청림동,3078,1777,1301,4,466,1001,988,475,144,3,193,550,608,318,105,1,273,451,380,157,39
13040,320,2021,1,11620565,성현동,7335,2785,4550,55,1046,1290,1680,2205,1059,31,479,676,763,595,241,24,567,614,917,1610,818
13041,321,2021,1,11620575,행운동,4257,2373,1884,15,636,1035,1002,964,605,8,316,584,534,500,431,7,320,451,468,464,174
13042,322,2021,1,11620585,낙성대동,10344,5721,4623,20,1677,3541,2220,1585,1301,10,761,1862,1167,922,999,10,916,1679,1053,663,302
13043,323,2021,1,11620595,청룡동,6665,3660,3005,8,1087,1894,1590,1510,576,3,433,957,884,988,395,5,654,937,706,522,181
13044,324,2021,1,11620605,은천동,4644,2204,2440,12,629,867,980,1276,880,1,210,402,501,575,515,11,419,465,479,701,365
13045,325,2021,1,11620615,중앙동,1420,666,754,3,174,256,327,381,279,2,71,125,154,182,132,1,103,131,173,199,147
13046,326,2021,1,11620625,인헌동,3435,1976,1459,13,701,985,867,536,333,5,324,608,515,277,247,8,377,377,352,259,86
13047,327,2021,1,11620630,남현동,3714,2442,1272,5,617,926,1001,721,444,3,338,621,701,472,307,2,279,305,300,249,137
13048,328,2021,1,11620645,서원동,2912,1206,1706,5,563,630,529,646,539,2,143,260,265,235,301,3,420,370,264,411,238
13049,329,2021,1,11620655,신원동,1011,576,435,5,113,213,247,244,189,3,60,118,146,143,106,2,53,95,101,101,83
13050,330,2021,1,11620665,서림동,1808,1022,786,8,273,316,451,387,373,2,137,168,241,231,243,6,136,148,210,156,130
13051,331,2021,1,11620685,신사동,4229,2869,1360,2,676,1204,1225,768,354,2,298,818,952,572,227,0,378,386,273,196,127
